Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
BUENOS AIRES,La Plata,Jose Melchor Romero,WIRELESS,6441030,6875
BUENOS AIRES,La Plata,La Cumbre,WIRELESS,6441030,4890
BUENOS AIRES,La Plata,La Plata,ADSL,6441030,11640
BUENOS AIRES,La Plata,La Plata,CABLEMODEM,6441030,8
BUENOS AIRES,La Plata,La Plata,DIAL UP,6441030,1673
BUENOS AIRES,La Plata,La Plata,FIBRA OPTICA,6441030,3548
BUENOS AIRES,La Plata,La Plata,Otros,6441030,2451
BUENOS AIRES,La Plata,La Plata,SATELITAL,6441030,1421
BUENOS AIRES,La Plata,La Plata,WIRELESS,6441030,589
BUENOS AIRES,La Plata,Lisandro Olmos,CABLEMODEM,6441030,2834
BUENOS AIRES,La Plata,Lisandro Olmos,FIBRA OPTICA,6441030,31709
BUENOS AIRES,La Plata,Lisandro Olmos,WIRELESS,6441030,37081
BUENOS AIRES,La Plata,Los Hornos,CABLEMODEM,6441030,1705
BUENOS AIRES,La Plata,Los Hornos,FIBRA OPTICA,6441030,2442
BUENOS AIRES,La Plata,Los Hornos,WIRELESS,6441030,360
BUENOS AIRES,La Plata,Manuel B Gonnet,CABLEMODEM,6441030,25789
BUENOS AIRES,La Plata,Manuel B Gonnet,FIBRA OPTICA,6441030,1851
BUENOS AIRES,La Plata,OTROS,CABLEMODEM,Sin Datos,1
BUENOS AIRES,La Plata,OTROS,FIBRA OPTICA,Sin Datos,266
BUENOS AIRES,La Plata,Ringuelet,CABLEMODEM,6441030,13975
BUENOS AIRES,La Plata,Ringuelet,FIBRA OPTICA,6441030,1
BUENOS AIRES,La Plata,ruta del sol,ADSL,6441030,20
BUENOS AIRES,La Plata,ruta del sol,FIBRA OPTICA,6441030,86
BUENOS AIRES,La Plata,Tolosa,CABLEMODEM,6441030,113
BUENOS AIRES,La Plata,Tolosa,FIBRA OPTICA,6441030,4177
BUENOS AIRES,La Plata,Transradio,SATELITAL,6441030,4821
BUENOS AIRES,La Plata,Villa Elisa,CABLEMODEM,6441030,6815
BUENOS AIRES,La Plata,Villa Elisa,FIBRA OPTICA,6441030,390
BUENOS AIRES,La Plata,Villa Elisa,WIRELESS,6441030,2334
BUENOS AIRES,La Plata,Villa Elvira,CABLEMODEM,6441030,5417
BUENOS AIRES,La Plata,Villa Elvira,FIBRA OPTICA,6441030,14797
BUENOS AIRES,La Plata,Villa Elvira,WIRELESS,6441030,358
BUENOS AIRES,La Plata,Villa Garibaldi,WIRELESS,6441030,2399
BUENOS AIRES,La Plata,Villa Montoro,WIRELESS,6441030,48690
BUENOS AIRES,La Plata,Villa Parque Sicardi,WIRELESS,6441030,1486
BUENOS AIRES,Lanús,Gerli,ADSL,6434010,5069
BUENOS AIRES,Lanús,Gerli,CABLEMODEM,6434010,1
BUENOS AIRES,Lanús,Gerli,DIAL UP,6434010,9566
BUENOS AIRES,Lanús,Gerli,FIBRA OPTICA,6434010,863
BUENOS AIRES,Lanús,Gerli,Otros,6434010,6383
BUENOS AIRES,Lanús,Lanús Este,ADSL,6434010,40205
BUENOS AIRES,Lanús,Lanús Este,CABLEMODEM,6434010,69813
BUENOS AIRES,Lanús,Lanús Este,DIAL UP,6434010,780
BUENOS AIRES,Lanús,Lanús Este,FIBRA OPTICA,6434010,1
BUENOS AIRES,Lanús,Lanús Este,SATELITAL,6434010,2043
BUENOS AIRES,Lanús,Lanús Este,WIRELESS,6434010,154
BUENOS AIRES,Lanús,Lanús Oeste,CABLEMODEM,6434010,51544
BUENOS AIRES,Lanús,Lanús Oeste,DIAL UP,6434010,3543
BUENOS AIRES,Lanús,Lanús Oeste,FIBRA OPTICA,6434010,708
BUENOS AIRES,Lanús,Lanús Oeste,WIRELESS,6434010,302
BUENOS AIRES,Lanús,Monte Chingolo,ADSL,6434010,1
BUENOS AIRES,Lanús,Monte Chingolo,CABLEMODEM,6434010,49
BUENOS AIRES,Lanús,Monte Chingolo,DIAL UP,6434010,35
BUENOS AIRES,Lanús,Monte Chingolo,FIBRA OPTICA,6434010,158
BUENOS AIRES,Lanús,Monte Chingolo,Otros,6434010,1447
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,ADSL,6434010,10284
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,CABLEMODEM,6434010,3296
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,DIAL UP,6434010,2059
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,FIBRA OPTICA,6434010,5047
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,WIRELESS,6434010,108
BUENOS AIRES,Lanús,Valentín Alsina,ADSL,6434010,162
BUENOS AIRES,Lanús,Valentín Alsina,CABLEMODEM,6434010,10654
BUENOS AIRES,Lanús,Valentín Alsina,DIAL UP,6434010,40
BUENOS AIRES,Lanús,Valentín Alsina,FIBRA OPTICA,6434010,1172
BUENOS AIRES,Lanús,Valentín Alsina,Otros,6434010,2964
BUENOS AIRES,Lanús,Valentín Alsina,WIRELESS,6434010,9
BUENOS AIRES,Laprida,Laprida,CABLEMODEM,6448010,268
BUENOS AIRES,Laprida,Laprida,FIBRA OPTICA,6448010,3
BUENOS AIRES,Laprida,Pueblo Nuevo,WIRELESS,6448020,13
BUENOS AIRES,Laprida,Pueblo San Jorge,WIRELESS,6448030,1361
BUENOS AIRES,Las Flores,Coronel Boerr,WIRELESS,6455010,11492
BUENOS AIRES,Las Flores,El Trigo,FIBRA OPTICA,6455020,11104
BUENOS AIRES,Las Flores,El Trigo,WIRELESS,6455020,581
BUENOS AIRES,Las Flores,Las Flores,ADSL,6455030,109
BUENOS AIRES,Las Flores,Las Flores,FIBRA OPTICA,6455030,1970
BUENOS AIRES,Las Flores,Las Flores,WIRELESS,6455030,26
BUENOS AIRES,Las Flores,Pardo,WIRELESS,6455040,32
BUENOS AIRES,Leandro N. Alem,Alberdi Viejo,ADSL,6462010,1268
BUENOS AIRES,Leandro N. Alem,Alberdi Viejo,Otros,6462010,1637
BUENOS AIRES,Leandro N. Alem,Alberdi Viejo,WIRELESS,6462010,2959
BUENOS AIRES,Leandro N. Alem,El Dorado,FIBRA OPTICA,6462020,2889
BUENOS AIRES,Leandro N. Alem,El Dorado,SATELITAL,6462020,5128
BUENOS AIRES,Leandro N. Alem,El Dorado,WIRELESS,6462020,2351
BUENOS AIRES,Leandro N. Alem,Fortín Acha,WIRELESS,6462030,10
BUENOS AIRES,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),ADSL,6462040,946
BUENOS AIRES,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),CABLEMODEM,6462040,10327
BUENOS AIRES,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),FIBRA OPTICA,6462040,23495
BUENOS AIRES,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),WIRELESS,6462040,362
BUENOS AIRES,Leandro N. Alem,Leandro N. Alem,CABLEMODEM,6462050,4
BUENOS AIRES,Leandro N. Alem,Leandro N. Alem,WIRELESS,6462050,4687
BUENOS AIRES,Leandro N. Alem,Vedia,ADSL,6462060,8
BUENOS AIRES,Leandro N. Alem,Vedia,DIAL UP,6462060,268
BUENOS AIRES,Leandro N. Alem,Vedia,FIBRA OPTICA,6462060,1
BUENOS AIRES,Leandro N. Alem,Vedia,SATELITAL,6462060,45106
BUENOS AIRES,Leandro N. Alem,Vedia,WIRELESS,6462060,1
BUENOS AIRES,Lincoln,Arenaza,FIBRA OPTICA,6469010,9395
BUENOS AIRES,Lincoln,Bayauca,Otros,6469020,2
BUENOS AIRES,Lincoln,Bayauca,WIRELESS,6469020,1
BUENOS AIRES,Lincoln,Carlos Salas,WIRELESS,6469040,4381
BUENOS AIRES,Lincoln,Coronel Martínez de Hoz  (Ap. Kilómetro 322),ADSL,6469050,281
BUENOS AIRES,Lincoln,Coronel Martínez de Hoz  (Ap. Kilómetro 322),Otros,6469050,200
BUENOS AIRES,Lincoln,El Triunfo,DIAL UP,6469060,299
BUENOS AIRES,Lincoln,El Triunfo,FIBRA OPTICA,6469060,19
BUENOS AIRES,Lincoln,Las Toscas,ADSL,6469070,1599
BUENOS AIRES,Lincoln,Lincoln,ADSL,6469080,3
BUENOS AIRES,Lincoln,Lincoln,CABLEMODEM,6469080,6
BUENOS AIRES,Lincoln,Lincoln,DIAL UP,6469080,62
BUENOS AIRES,Lincoln,Lincoln,FIBRA OPTICA,6469080,143
BUENOS AIRES,Lincoln,Lincoln,Otros,6469080,1276
BUENOS AIRES,Lincoln,Pasteur,SATELITAL,6469090,185
BUENOS AIRES,Lincoln,Pasteur,WIRELESS,6469090,2312
BUENOS AIRES,Lincoln,Roberts,DIAL UP,6469100,6114
BUENOS AIRES,Lincoln,Roberts,FIBRA OPTICA,6469100,2327
BUENOS AIRES,Lobería,Licenciado Matienzo,WIRELESS,6476020,2454
BUENOS AIRES,Lobería,Lobería,ADSL,6476030,2198
BUENOS AIRES,Lobería,Lobería,DIAL UP,6476030,29499
BUENOS AIRES,Lobería,Lobería,FIBRA OPTICA,6476030,516
BUENOS AIRES,Lobería,Lobería,Otros,6476030,1562
BUENOS AIRES,Lobería,Lobería,SATELITAL,6476030,15195
BUENOS AIRES,Lobería,Lobería,WIRELESS,6476030,1
BUENOS AIRES,Lobería,Pieres,WIRELESS,6476040,5102
BUENOS AIRES,Lobería,San Manuel,FIBRA OPTICA,6476050,10118
BUENOS AIRES,Lobería,San Manuel,WIRELESS,6476050,1543
BUENOS AIRES,Lobos,Antonio Carboni,ADSL,6483010,3792
BUENOS AIRES,Lobos,Antonio Carboni,DIAL UP,6483010,1
BUENOS AIRES,Lobos,Antonio Carboni,FIBRA OPTICA,6483010,2900
BUENOS AIRES,Lobos,Antonio Carboni,Otros,6483010,23478
BUENOS AIRES,Lobos,Antonio Carboni,WIRELESS,6483010,1939
BUENOS AIRES,Lobos,Elvira,FIBRA OPTICA,6483020,3
BUENOS AIRES,Lobos,Elvira,WIRELESS,6483020,95
BUENOS AIRES,Lobos,Lobos,ADSL,6483040,5863
BUENOS AIRES,Lobos,Lobos,CABLEMODEM,6483040,1290
BUENOS AIRES,Lobos,Lobos,DIAL UP,6483040,8
BUENOS AIRES,Lobos,Lobos,FIBRA OPTICA,6483040,474
BUENOS AIRES,Lobos,Lobos,WIRELESS,6483040,129
BUENOS AIRES,Lobos,Salvador María,ADSL,6483050,8
BUENOS AIRES,Lobos,Salvador María,FIBRA OPTICA,6483050,9
BUENOS AIRES,Lobos,Salvador María,WIRELESS,6483050,9
BUENOS AIRES,Lomas De Zamora,Banfield,ADSL,6490010,407
BUENOS AIRES,Lomas De Zamora,Banfield,CABLEMODEM,6490010,8
BUENOS AIRES,Lomas De Zamora,Banfield,DIAL UP,6490010,404
BUENOS AIRES,Lomas De Zamora,Banfield,FIBRA OPTICA,6490010,2
BUENOS AIRES,Lomas De Zamora,Banfield,Otros,6490010,180
BUENOS AIRES,Lomas De Zamora,Banfield,SATELITAL,6490010,742
BUENOS AIRES,Lomas De Zamora,Llavallol,ADSL,6490010,85
BUENOS AIRES,Lomas De Zamora,Llavallol,CABLEMODEM,6490010,1481
BUENOS AIRES,Lomas De Zamora,Llavallol,DIAL UP,6490010,22
BUENOS AIRES,Lomas De Zamora,Llavallol,FIBRA OPTICA,6490010,15442
BUENOS AIRES,Lomas De Zamora,Llavallol,Otros,6490010,287
BUENOS AIRES,Lomas De Zamora,Llavallol,WIRELESS,6490010,9019
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,ADSL,6490010,209
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,CABLEMODEM,6490010,4503
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,DIAL UP,6490010,36934
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,FIBRA OPTICA,6490010,11474
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,Otros,6490010,137
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,SATELITAL,6490010,5936
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,WIRELESS,6490010,469
BUENOS AIRES,Lomas De Zamora,Temperley,ADSL,6490010,23
BUENOS AIRES,Lomas De Zamora,Temperley,CABLEMODEM,6490010,5566
BUENOS AIRES,Lomas De Zamora,Temperley,DIAL UP,6490010,2
BUENOS AIRES,Lomas De Zamora,Temperley,FIBRA OPTICA,6490010,86
BUENOS AIRES,Lomas De Zamora,Temperley,Otros,6490010,16
BUENOS AIRES,Lomas De Zamora,Temperley,SATELITAL,6490010,737
BUENOS AIRES,Lomas De Zamora,Turdera,ADSL,6490010,2208
BUENOS AIRES,Lomas De Zamora,Turdera,CABLEMODEM,6490010,1348
BUENOS AIRES,Lomas De Zamora,Turdera,DIAL UP,6490010,3081
BUENOS AIRES,Lomas De Zamora,Turdera,FIBRA OPTICA,6490010,4179
BUENOS AIRES,Lomas De Zamora,Turdera,Otros,6490010,10699
BUENOS AIRES,Lomas De Zamora,Villa Centenario,CABLEMODEM,6490010,1584
BUENOS AIRES,Lomas De Zamora,Villa Centenario,WIRELESS,6490010,1108
BUENOS AIRES,Lomas De Zamora,Villa Fiorito,CABLEMODEM,6490010,13894
BUENOS AIRES,Lomas De Zamora,Villa Fiorito,FIBRA OPTICA,6490010,13
BUENOS AIRES,Lomas De Zamora,Villa Fiorito,WIRELESS,6490010,10780
BUENOS AIRES,Luján,Barrio Las Casuarinas,FIBRA OPTICA,6497060,1251
BUENOS AIRES,Luján,Barrio Las Casuarinas,WIRELESS,6497060,8856
BUENOS AIRES,Luján,Carlos Keen,WIRELESS,6497020,4467
BUENOS AIRES,Luján,Cortines,ADSL,6497060,19102
BUENOS AIRES,Luján,Cortines,FIBRA OPTICA,6497060,6480
BUENOS AIRES,Luján,Cortines,WIRELESS,6497060,626
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),ADSL,6497060,155
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),CABLEMODEM,6497060,53012
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),FIBRA OPTICA,6497060,2
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),WIRELESS,6497060,4
BUENOS AIRES,Luján,Lezica y Torrezuri,WIRELESS,6497060,1
BUENOS AIRES,Luján,Luján,ADSL,6497060,111499
BUENOS AIRES,Luján,Luján,Cablemodem,6497060,1
BUENOS AIRES,Luján,Luján,DIAL UP,6497060,1
BUENOS AIRES,Luján,Luján,FIBRA OPTICA,6497060,2
BUENOS AIRES,Luján,Luján,SATELITAL,6497060,28343
BUENOS AIRES,Luján,Luján,WIRELESS,6497060,1
BUENOS AIRES,Luján,Olivera,FIBRA OPTICA,6497070,447
BUENOS AIRES,Luján,Olivera,WIRELESS,6497070,10984
BUENOS AIRES,Luján,Open Door  (Est. Dr. Domingo Cabred),ADSL,6497060,642
BUENOS AIRES,Luján,Open Door  (Est. Dr. Domingo Cabred),CABLEMODEM,6497060,1387
BUENOS AIRES,Luján,Open Door  (Est. Dr. Domingo Cabred),DIAL UP,6497060,33
BUENOS AIRES,Luján,Open Door  (Est. Dr. Domingo Cabred),WIRELESS,6497060,8526
BUENOS AIRES,Luján,OTROS,WIRELESS,Sin Datos,47
BUENOS AIRES,Luján,Torres,ADSL,6497090,4
BUENOS AIRES,Luján,Torres,WIRELESS,6497090,3173
BUENOS AIRES,Magdalena,General Mansilla  (Est. Bartolomé Bavio),CABLEMODEM,6505020,11019
BUENOS AIRES,Magdalena,General Mansilla  (Est. Bartolomé Bavio),FIBRA OPTICA,6505020,3874
BUENOS AIRES,Magdalena,General Mansilla  (Est. Bartolomé Bavio),WIRELESS,6505020,4
BUENOS AIRES,Magdalena,Magdalena,ADSL,6505040,1705
BUENOS AIRES,Magdalena,Magdalena,DIAL UP,6505040,3170
BUENOS AIRES,Magdalena,Magdalena,FIBRA OPTICA,6505040,7110
BUENOS AIRES,Magdalena,Magdalena,WIMAX,6505040,7855
BUENOS AIRES,Magdalena,Magdalena,WIRELESS,6505040,29
BUENOS AIRES,Magdalena,Vieytes,FIBRA OPTICA,6505060,18485
BUENOS AIRES,Magdalena,Vieytes,WIRELESS,6505060,1
BUENOS AIRES,Maipú,Las Armas,ADSL,6511010,116
BUENOS AIRES,Maipú,Las Armas,WIRELESS,6511010,1227
BUENOS AIRES,Maipú,Maipú,ADSL,6511020,8468
BUENOS AIRES,Maipú,Maipú,DIAL UP,6511020,8
BUENOS AIRES,Maipú,Maipú,Otros,6511020,3649
BUENOS AIRES,Maipú,Maipú,WIRELESS,6511020,71
BUENOS AIRES,Maipú,Santo Domingo,SATELITAL,6511030,28
BUENOS AIRES,Maipú,Santo Domingo,WIRELESS,6511030,37533
BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,ADSL,6515010,19
BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,FIBRA OPTICA,6515010,51195
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,ADSL,6515010,502
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,CABLEMODEM,6515010,1027
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,FIBRA OPTICA,6515010,5008
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,Otros,6515010,190
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,ADSL,6515010,25109
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,CABLEMODEM,6515010,5
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,FIBRA OPTICA,6515010,1418
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,Otros,6515010,1752
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,WIRELESS,6515010,229
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,ADSL,6515010,20168
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,CABLEMODEM,6515010,1
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,DIAL UP,6515010,62
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,FIBRA OPTICA,6515010,73
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,Otros,6515010,458
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,WIRELESS,6515010,539
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,ADSL,6515010,1626
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,CABLEMODEM,6515010,5303
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,DIAL UP,6515010,10737
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,FIBRA OPTICA,6515010,1438
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,Otros,6515010,7821
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,SATELITAL,6515010,8457
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,WIRELESS,6515010,246
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,CABLEMODEM,6515010,6119
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,FIBRA OPTICA,6515010,7117
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,SATELITAL,6515010,3775
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,WIRELESS,6515010,1
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,ADSL,6515010,5148
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,CABLEMODEM,6515010,1567
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,DIAL UP,6515010,259
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,FIBRA OPTICA,6515010,14327
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,OTROS,6515010,66
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,ADSL,6515010,8573
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,CABLEMODEM,6515010,7
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,DIAL UP,6515010,1
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,FIBRA OPTICA,6515010,30680
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,Otros,6515010,4
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,WIRELESS,6515010,1
BUENOS AIRES,Mar Chiquita,Coronel Vidal,ADSL,6518010,26468
BUENOS AIRES,Mar Chiquita,Coronel Vidal,CABLEMODEM,6518010,1
BUENOS AIRES,Mar Chiquita,Coronel Vidal,FIBRA OPTICA,6518010,2734
BUENOS AIRES,Mar Chiquita,Coronel Vidal,WIRELESS,6518010,469
BUENOS AIRES,Mar Chiquita,General Pirán,DIAL UP,6518020,15576
BUENOS AIRES,Mar Chiquita,General Pirán,FIBRA OPTICA,6518020,1
BUENOS AIRES,Mar Chiquita,General Pirán,WIRELESS,6518020,36
BUENOS AIRES,Mar Chiquita,La Armonía,WIRELESS,6518030,75
BUENOS AIRES,Mar Chiquita,La Caleta,WIRELESS,6518020,501
BUENOS AIRES,Mar Chiquita,Mar de Cobo,ADSL,6518050,534
BUENOS AIRES,Mar Chiquita,Mar de Cobo,DIAL UP,6518050,677
BUENOS AIRES,Mar Chiquita,Mar de Cobo,FIBRA OPTICA,6518050,5428
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,ADSL,6518060,7796
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,CABLEMODEM,6518060,727
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,FIBRA OPTICA,6518060,2135
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,WIRELESS,6518060,8737
BUENOS AIRES,Mar Chiquita,Vivoratá,FIBRA OPTICA,6518070,11085
BUENOS AIRES,Mar Chiquita,Vivoratá,WIRELESS,6518070,1
BUENOS AIRES,Marcos Paz,Marcos Paz,ADSL,6525020,6555
BUENOS AIRES,Marcos Paz,Marcos Paz,CABLEMODEM,6525020,18
BUENOS AIRES,Marcos Paz,Marcos Paz,DIAL UP,6525020,1640
BUENOS AIRES,Marcos Paz,Marcos Paz,FIBRA OPTICA,6525020,9894
BUENOS AIRES,Marcos Paz,Marcos Paz,Otros,6525020,3
BUENOS AIRES,Marcos Paz,Marcos Paz,SATELITAL,6525020,5636
BUENOS AIRES,Marcos Paz,Marcos Paz,WIRELESS,6525020,7618
BUENOS AIRES,Mercedes,Gowland,FIBRA OPTICA,6532010,16244
BUENOS AIRES,Mercedes,Gowland,WIRELESS,6532010,2
BUENOS AIRES,Mercedes,Jorge Born,WIRELESS,6532030,33
BUENOS AIRES,Mercedes,Mercedes,ADSL,6532020,16821
BUENOS AIRES,Mercedes,Mercedes,Cablemodem,6532020,259
BUENOS AIRES,Mercedes,Mercedes,DIAL UP,6532020,268
BUENOS AIRES,Mercedes,Mercedes,FIBRA OPTICA,6532020,10057
BUENOS AIRES,Mercedes,Mercedes,SATELITAL,6532020,22385
BUENOS AIRES,Mercedes,Mercedes,WIRELESS,6532020,233
BUENOS AIRES,Merlo,Libertad,ADSL,6539010,34
BUENOS AIRES,Merlo,Libertad,CABLEMODEM,6539010,33
BUENOS AIRES,Merlo,Libertad,DIAL UP,6539010,463
BUENOS AIRES,Merlo,Libertad,FIBRA OPTICA,6539010,26
BUENOS AIRES,Merlo,Libertad,Otros,6539010,306
BUENOS AIRES,Merlo,Libertad,SATELITAL,6539010,17629
BUENOS AIRES,Merlo,Libertad,WIRELESS,6539010,115
BUENOS AIRES,Merlo,Mariano Acosta,ADSL,6539010,971
BUENOS AIRES,Merlo,Mariano Acosta,CABLEMODEM,6539010,40
BUENOS AIRES,Merlo,Mariano Acosta,FIBRA OPTICA,6539010,89
BUENOS AIRES,Merlo,Mariano Acosta,WIRELESS,6539010,110
BUENOS AIRES,Merlo,Merlo,ADSL,6539010,228
BUENOS AIRES,Merlo,Merlo,CABLEMODEM,6539010,6646
BUENOS AIRES,Merlo,Merlo,DIAL UP,6539010,41
BUENOS AIRES,Merlo,Merlo,FIBRA OPTICA,6539010,73
BUENOS AIRES,Merlo,Merlo,Otros,6539010,1
BUENOS AIRES,Merlo,Merlo,SATELITAL,6539010,925
BUENOS AIRES,Merlo,Merlo,WIRELESS,6539010,1538
BUENOS AIRES,Merlo,OTROS,FIBRA OPTICA,Sin Datos,5731
BUENOS AIRES,Merlo,Pontevedra,ADSL,6539010,8
BUENOS AIRES,Merlo,Pontevedra,CABLEMODEM,6539010,8365
BUENOS AIRES,Merlo,Pontevedra,DIAL UP,6539010,4873
BUENOS AIRES,Merlo,Pontevedra,FIBRA OPTICA,6539010,6837
BUENOS AIRES,Merlo,Pontevedra,Otros,6539010,330
BUENOS AIRES,Merlo,Pontevedra,WIRELESS,6539010,6869
BUENOS AIRES,Merlo,San Antonio De Padua,ADSL,6539010,57331
BUENOS AIRES,Merlo,San Antonio De Padua,CABLEMODEM,6539010,88
BUENOS AIRES,Merlo,San Antonio De Padua,DIAL UP,6539010,1392
BUENOS AIRES,Merlo,San Antonio De Padua,FIBRA OPTICA,6539010,4
BUENOS AIRES,Merlo,San Antonio De Padua,Otros,6539010,1707
BUENOS AIRES,Merlo,San Antonio De Padua,WIRELESS,6539010,2
BUENOS AIRES,Monte,Abbott,FIBRA OPTICA,6547010,1
BUENOS AIRES,Monte,Abbott,WIRELESS,6547010,75
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),ADSL,6547020,29271
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),CABLEMODEM,6547020,50
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),DIAL UP,6547020,38867
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),FIBRA OPTICA,6547020,35
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),WIRELESS,6547020,1
BUENOS AIRES,Monte Hermoso,Balneario Sauce Grande,FIBRA OPTICA,6553010,521
BUENOS AIRES,Monte Hermoso,Monte Hermoso,ADSL,6553020,28286
BUENOS AIRES,Monte Hermoso,Monte Hermoso,FIBRA OPTICA,6553020,47
BUENOS AIRES,Moreno,Cuartel V,CABLEMODEM,6560010,1664
BUENOS AIRES,Moreno,Cuartel V,DIAL UP,6560010,890
BUENOS AIRES,Moreno,Cuartel V,FIBRA OPTICA,6560010,36
BUENOS AIRES,Moreno,Cuartel V,WIRELESS,6560010,1
BUENOS AIRES,Moreno,Francisco Alvarez,ADSL,6560010,355
BUENOS AIRES,Moreno,Francisco Alvarez,CABLEMODEM,6560010,22755
BUENOS AIRES,Moreno,Francisco Alvarez,DIAL UP,6560010,21
BUENOS AIRES,Moreno,Francisco Alvarez,FIBRA OPTICA,6560010,3
BUENOS AIRES,Moreno,Francisco Alvarez,Otros,6560010,723
BUENOS AIRES,Moreno,Francisco Alvarez,WIRELESS,6560010,1298
BUENOS AIRES,Moreno,La Reja,ADSL,6560010,606
BUENOS AIRES,Moreno,La Reja,CABLEMODEM,6560010,4403
BUENOS AIRES,Moreno,La Reja,DIAL UP,6560010,11509
BUENOS AIRES,Moreno,La Reja,FIBRA OPTICA,6560010,251
BUENOS AIRES,Moreno,La Reja,Otros,6560010,309
BUENOS AIRES,Moreno,La Reja,SATELITAL,6560010,4967
BUENOS AIRES,Moreno,La Reja,WIRELESS,6560010,86
BUENOS AIRES,Moreno,Moreno,ADSL,6560010,9157
BUENOS AIRES,Moreno,Moreno,Cablemodem,6560010,9
BUENOS AIRES,Moreno,Moreno,DIAL UP,6560010,3778
BUENOS AIRES,Moreno,Moreno,FIBRA OPTICA,6560010,799
BUENOS AIRES,Moreno,Moreno,Otros,6560010,9836
BUENOS AIRES,Moreno,Moreno,SATELITAL,6560010,962
BUENOS AIRES,Moreno,Moreno,WIRELESS,6560010,627
BUENOS AIRES,Moreno,Paso Del Rey,CABLEMODEM,6560010,339
